CRN,Subject,Course Number,Course,Title,Instructor,Meeting Times,Campus,Instructional Method,Status,Seats Available,Enrollment,Maximum Enrollment,Waitlist Available
83138,PCB,4713C,PCB 4713C,Human Physiology,[REDACTED],W | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 3503; MW | 1:30 PM - 2:45 PM | 4-Skinner-Jones Hall Room 1703,Main Campus-UNF,Standard,OPEN,4,18,22,24
82812,PCB,4843,PCB 4843,Cellular and Molecular Neuroscience,[REDACTED],MW | 3:00 PM - 4:15 PM | 4-Skinner-Jones Hall Room 1701,Main Campus-UNF,Standard,OPEN,1,23,24,25
86090,PCB,5313C,PCB 5313C,Advanced Coastal Ecosystem Ecology,[REDACTED],W | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 1502; TR | 9:25 AM - 10:40 AM | 59-Biological Sciences Room 3001,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,4,4,4
85931,PCB,5845,PCB 5845,Cellular and Molecular Neuroscience,[REDACTED],MW | 3:00 PM - 4:15 PM | 4-Skinner-Jones Hall Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,6,5,5
84659,PCB,6236,PCB 6236,Advanced Cancer Biology,[REDACTED],MW | 12:00 PM - 1:15 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,12,11,5
82590,PCB,6480,PCB 6480,Quantitative Ecology,[REDACTED],MW | 3:00 PM - 4:15 PM | 59-Biological Sciences Room 2001,Main Campus-UNF,Standard,OPEN,5,13,18,18
82791,PEL,1121,PEL 1121,Golf,[REDACTED],W | 1:30 PM - 2:20 PM | 48-Hayt Golf Learning Center Room 1204,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-5,20,15,5
83503,PEL,1121,PEL 1121,Golf,[REDACTED],W | 3:00 PM - 3:50 PM | 48-Hayt Golf Learning Center Room 1204,Main Campus-UNF,Standard,FULL,0,15,15,0
82298,PEL,1621,PEL 1621,Basketball,[REDACTED],T | 8:00 AM - 8:50 AM | 34-Arena Room 1053,Main Campus-UNF,Standard,OPEN,6,14,20,5
82633,PEM,1104,PEM 1104,Physical Conditioning,[REDACTED],T | 9:25 AM - 10:15 AM | 61-Student Wellness Complex,Main Campus-UNF,Standard,OPEN,12,8,20,5
82433,PEM,1131,PEM 1131,Weight Training,[REDACTED],R | 1:40 PM - 2:30 PM | 61-Student Wellness Complex,Main Campus-UNF,Standard,OPEN,6,14,20,5
82189,PET,3080,PET 3080,Physical Activity Epidemiology,[REDACTED],TR | 12:15 PM - 1:30 PM | 51-Social Sciences Room 1209,Main Campus-UNF,Standard,OPEN,6,54,60,0
82489,PET,3080,PET 3080,Physical Activity Epidemiology,[REDACTED],TR | 1:40 PM - 2:55 PM | 4-Skinner-Jones Hall Room 1706,Main Campus-UNF,Standard,OPEN,7,53,60,0
82557,PET,3312C,PET 3312C,Biomechanics,[REDACTED],TR | 8:00 AM - 9:15 AM | 39-J. Brooks Brown Hall Room 2045,Main Campus-UNF,Standard,FULL,0,40,40,0
85494,PET,4624,PET 4624,Human Injury: Mechanism and Prevention,[REDACTED],TR | 8:00 AM - 9:15 AM | 39A-J. Brooks Brown Hall Addit Room 1030,Main Campus-UNF,Standard,OPEN,13,27,40,0
83948,PGY,2810C,PGY 2810C,Intro to Digital Imaging,[REDACTED],MW | 9:00 AM - 11:30 AM | 45-Fine Arts Center Room 2813,Main Campus-UNF,Standard,OPEN,2,18,20,20
85992,PGY,2810C,PGY 2810C,Intro to Digital Imaging,[REDACTED],TR | 9:25 AM - 11:55 AM | 45-Fine Arts Center Room 2813,Main Campus-UNF,Standard,OPEN,10,10,20,20
83176,PGY,3410C,PGY 3410C,Black and White Film Photography 2,[REDACTED],TR | 9:25 AM - 11:55 AM | 45D- Fine Arts Photo Lab Room 1032,Main Campus-UNF,Standard,OPEN,11,7,18,16
83515,PGY,3824C,PGY 3824C,Contemporary Photographic Imaging,[REDACTED],MW | 12:00 PM - 2:30 PM | 45-Fine Arts Center Room 2813,Main Campus-UNF,Standard,OPEN,1,19,20,20
83704,PGY,4205C,PGY 4205C,Studio Fundamentals,[REDACTED],TR | 3:05 PM - 5:35 PM | 45D- Fine Arts Photo Lab Room 1032,Main Campus-UNF,Standard,OPEN,9,9,18,18
83702,PGY,4944C,PGY 4944C,Adv Photo Practicum:Urban Spcs,[REDACTED],F | 9:00 AM - 2:00 PM | Off Main Campus Room OFF-MC,Museum of Contemporary Art,Standard,OPEN,4,11,15,15
83478,PHC,4468,PHC 4468,Health Disparities through Data Analytics,[REDACTED],TR | 9:25 AM - 10:40 AM | 39A-J. Brooks Brown Hall Addit Room 1030,Main Campus-UNF,Standard,OPEN,1,39,40,20
82771,PHC,6000,PHC 6000,Epidemiology I,[REDACTED],M | 6:00 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 4002A,Main Campus-UNF,Standard,OPEN,3,33,36,10
84590,PHC,6050,PHC 6050,Public Health Biostatistics I,[REDACTED],T | 6:00 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 3063,Main Campus-UNF,Standard,OPEN,3,37,40,20
82954,PHC,6051,PHC 6051,Public Health Biostatistics II,[REDACTED],W | 6:00 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 3063,Main Campus-UNF,Standard,OPEN,5,10,15,10
85341,PHH,3100,PHH 3100,Ancient Greek Philosophy,[REDACTED],MW | 3:00 PM - 4:15 PM | 51-Social Sciences Room 1104,Main Campus-UNF,Standard,OPEN,1,29,30,30
85338,PHH,3820,PHH 3820,(FC) Chinese Philosophy,[REDACTED],F | 12:00 PM - 2:45 PM | 57-Petway Hall Room 1270,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-2,22,20,20
82491,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],MW | 4:30 PM - 5:45 PM | 39-J. Brooks Brown Hall Room 1026A,Main Campus-UNF,Standard,OPEN,1,26,27,20
82541,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],MW | 4:30 PM - 5:45 PM | 2-Founders Hall Room 2219,Main Campus-UNF,Standard,OPEN,3,24,27,20
82687,PHI,2010,PHI 2010,(H)(GW)Intro to Philosophy,[REDACTED],TR | 10:50 AM - 12:05 PM | 9-Fred Schultz Hall Room 2302,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,20
82828,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],MW | 3:00 PM - 4:15 PM | 57-Petway Hall Room 1270,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,27,27,20
83008,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],MWF | 11:00 AM - 11:50 AM | 57-Petway Hall Room 1260,Main Campus-UNF,Standard,OPEN,2,25,27,20
83179,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],TR | 3:05 PM - 4:20 PM | 57-Petway Hall Room 2050,Main Campus-UNF,Standard,OPEN,1,26,27,20
83180,PHI,2010,PHI 2010,(H)(GW)Intro to Philosophy,[REDACTED],MW | 12:00 PM - 1:15 PM | 15-John E. Mathews Room 1202,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,20
83544,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],MW | 3:00 PM - 4:15 PM | 39-J. Brooks Brown Hall Room 1009,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,150,150,50
83545,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],MWF | 9:00 AM - 9:50 AM | 15-John E. Mathews Room 1202,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,27,27,20
83546,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],MWF | 10:00 AM - 10:50 AM | 15-John E. Mathews Room 1206,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,27,27,20
83547,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],MWF | 11:00 AM - 11:50 AM | 39-J. Brooks Brown Hall Room 4029A,Main Campus-UNF,Standard,OPEN,1,26,27,20
83548,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],TR | 1:40 PM - 2:55 PM | 42-Coggin College of Business Room 1105,Main Campus-UNF,Standard,OPEN,1,26,27,20
83721,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],TR | 9:25 AM - 10:40 AM | 4-Skinner-Jones Hall Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,27,27,20
84002,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],MWF | 9:00 AM - 9:50 AM | 57-Petway Hall Room 1260,Main Campus-UNF,Standard,OPEN,2,25,27,20
84841,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],TR | 12:15 PM - 1:30 PM | 2-Founders Hall Room 1017,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,27,27,20
84842,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],TR | 4:30 PM - 5:45 PM | 39-J. Brooks Brown Hall Room 1003A,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,27,27,20
86191,PHI,2010,PHI 2010,(GW) Introduction to Philosophy,[REDACTED],TR | 8:00 AM - 9:15 AM | 57-Petway Hall Room 1270,Main Campus-UNF,Standard,OPEN,1,26,27,25
82880,PHI,2101,PHI 2101,Introduction to Logic,[REDACTED],TR | 9:25 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4029A,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,27,27,20
82642,PHI,3084,PHI 3084,Philosophical Methods,[REDACTED],TR | 12:15 PM - 1:30 PM | 39-J. Brooks Brown Hall Room 4029A,Main Campus-UNF,Standard,OPEN,3,27,30,30
85340,PHI,3400,PHI 3400,The Philosophy of Science,[REDACTED],TR | 1:40 PM - 2:55 PM | 39-J. Brooks Brown Hall Room 4029A,Main Campus-UNF,Standard,OPEN,1,29,30,30
82490,PHI,3601,PHI 3601,Ethics,[REDACTED],MW | 4:30 PM - 5:45 PM | 2-Founders Hall Room 2007,Main Campus-UNF,Standard,OPEN,2,33,35,35
83064,PHI,3640,PHI 3640,Environmental Ethics,[REDACTED],MW | 1:30 PM - 2:45 PM | 57-Petway Hall Room 1270,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
85342,PHI,3930,PHI 3930,ST: Metaethics,[REDACTED],TR | 10:50 AM - 12:05 PM | 39-J. Brooks Brown Hall Room 4029A,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,31,30,30
86533,PHI,4905,PHI 4905,Directed Individual Study,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,0,1,1
84714,PHI,4941,PHI 4941,"Philosophy: Internship, Practicum, or Experiential Learning",[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,2,23,25,15
84878,PHI,4941,PHI 4941,"Philosophy: Internship, Practicum, or Experiential Learning",[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
86428,PHI,4941,PHI 4941,"Philosophy: Internship, Practicum, or Experiential Learning",[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,4,4,3
86135,PHI,5934,PHI 5934,ST: Social Philosophy,[REDACTED],TR | 4:30 PM - 5:45 PM | 2-Founders Hall Room 1017,Main Campus-UNF,Standard,OPEN,5,5,10,10
85343,PHM,3020,PHM 3020,Philosophy of Love and Sex,[REDACTED],R | 6:00 PM - 8:45 PM | 2-Founders Hall Room 2218,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,30,30,30
85339,PHM,3362,PHM 3362,Global Justice,[REDACTED],MW | 12:00 PM - 1:15 PM | 2-Founders Hall Room 2218,Main Campus-UNF,Standard,OPEN,4,26,30,30
85344,PHM,4100,PHM 4100,Social Philosophy,[REDACTED],TR | 4:30 PM - 5:45 PM | 2-Founders Hall Room 1017,Main Campus-UNF,Standard,OPEN,2,28,30,30
86414,PHT,5257C,PHT 5257C,Clinical Skills,[REDACTED],TR | 9:00 AM - 11:30 AM | 39-J. Brooks Brown Hall Room 2047,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,10,10,1
86415,PHT,5257C,PHT 5257C,Clinical Skills,[REDACTED],TR | 9:00 AM - 11:30 AM | 39-J. Brooks Brown Hall Room 2047,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,10,10,1
86416,PHT,5257C,PHT 5257C,Clinical Skills,[REDACTED],TR | 9:00 AM - 11:30 AM | 39-J. Brooks Brown Hall Room 2047,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,10,10,1
86417,PHT,5257C,PHT 5257C,Clinical Skills,[REDACTED],TR | 9:00 AM - 11:30 AM | 39-J. Brooks Brown Hall Room 2047,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,10,10,1
85502,PHT,5991,PHT 5991,Exp: Clinical Education Prep,[REDACTED],F | 8:00 AM - 8:50 AM | 4-Skinner-Jones Hall Room 1705,Main Campus-UNF,Standard,OPEN,20,40,60,0
86403,PHT,5992,PHT 5992,Exp: Found of Profess Practice,[REDACTED],T | 3:30 PM - 5:30 PM | 39A-J. Brooks Brown Hall Addit Room 1030,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,40,40,1
86422,PHT,6110C,PHT 6110C,Gross Anatomy for Physical Therapists,[REDACTED],MW | 1:00 PM - 2:30 PM | 39-J. Brooks Brown Hall Room 2045; F | 1:00 PM - 4:00 PM | 39-J. Brooks Brown Hall Room 2045; MW | 4:10 PM - 5:40 PM | 39-J. Brooks Brown Hall Room 1025,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,1
86423,PHT,6110C,PHT 6110C,Gross Anatomy for Physical Therapists,[REDACTED],MW | 1:00 PM - 2:30 PM | 39-J. Brooks Brown Hall Room 2045; F | 1:00 PM - 4:00 PM | 39-J. Brooks Brown Hall Room 2045; MW | 2:35 PM - 4:05 PM | 39-J. Brooks Brown Hall Room 1025,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,1
84031,PHT,6153C,PHT 6153C,Human Physiology,[REDACTED],TR | 1:40 PM - 2:55 PM | 4-Skinner-Jones Hall Room 1705,Main Campus-UNF,Standard,OPEN,1,29,30,5
85660,PHT,6153C,PHT 6153C,Human Physiology,[REDACTED],TR | 1:40 PM - 2:55 PM | 4-Skinner-Jones Hall Room 1705,Main Campus-UNF,Standard,OPEN,19,11,30,0
84029,PHT,6314C,PHT 6314C,"Neurology I: Pathology, Examination and Intervention",[REDACTED],MW | 9:00 AM - 11:50 AM | 39-J. Brooks Brown Hall Room 1001A,Main Campus-UNF,Standard,OPEN,1,29,30,0
84030,PHT,6314C,PHT 6314C,"Neurology I: Pathology, Examination and Intervention",[REDACTED],MW | 9:00 AM - 11:50 AM | 39-J. Brooks Brown Hall Room 1001A,Main Campus-UNF,Standard,OPEN,26,4,30,0
82234,PHT,6318C,PHT 6318C,Orthopedic Physical Therapy I: Extremities,[REDACTED],TR | 1:40 PM - 4:20 PM | 39-J. Brooks Brown Hall Room 2047,Main Campus-UNF,Standard,FULL,0,17,17,0
82235,PHT,6318C,PHT 6318C,Orthopedic Physical Therapy I: Extremities,[REDACTED],TR | 1:40 PM - 4:20 PM | 39-J. Brooks Brown Hall Room 2047,Main Campus-UNF,Standard,OPEN,18,16,34,0
84718,PHT,6992,PHT 6992,Exp: Pathophysiology,[REDACTED],TR | 9:25 AM - 10:40 AM | 4-Skinner-Jones Hall Room 1705,Main Campus-UNF,Standard,OPEN,1,33,34,0
86426,PHT,6993,PHT 6993,Exp: Pharmacology,[REDACTED],F | 11:00 AM - 2:00 PM | 39-J. Brooks Brown Hall Room 2047,Main Campus-UNF,Standard,OPEN,1,33,34,0
82539,PHT,7009C,PHT 7009C,Differential Diagnosis,[REDACTED],TR | 1:00 PM - 3:00 PM | 39-J. Brooks Brown Hall Room 2045,Main Campus-UNF,Standard,FULL,0,17,17,0
86043,PHT,7009C,PHT 7009C,Differential Diagnosis,[REDACTED],TR | 1:00 PM - 3:00 PM | 39-J. Brooks Brown Hall Room 2045,Main Campus-UNF,Standard,FULL,0,17,17,0
86474,PHT,7114,PHT 7114,Pelvic Health,[REDACTED],T | 9:30 AM - 10:30 AM | Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,1,9,10,1
83384,PHT,7328C,PHT 7328C,Lifespan: Pediatrics,[REDACTED],MW | 11:00 AM - 1:00 PM | 39-J. Brooks Brown Hall Room 2047,Main Campus-UNF,Standard,FULL,0,34,34,0
83110,PHT,7374C,PHT 7374C,Lifespan Geriatrics,[REDACTED],F | 9:00 AM - 12:00 PM | 39-J. Brooks Brown Hall Room 1001A,Main Campus-UNF,Standard,FULL,0,34,34,0
86410,PHT,7608C,PHT 7608C,Research Application for EBP,[REDACTED],W | 3:05 PM - 5:00 PM | 39-J. Brooks Brown Hall Room 2045,Main Campus-UNF,Standard,OPEN,1,16,17,1
86411,PHT,7608C,PHT 7608C,Research Application for EBP,[REDACTED],W | 1:05 PM - 3:00 PM | 39-J. Brooks Brown Hall Room 1001A,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,17,17,1
82238,PHT,7741C,PHT 7741C,Spinal Cord Injuries and Prosthetics,[REDACTED],MW | 2:00 PM - 4:00 PM | 39-J. Brooks Brown Hall Room 2047,Main Campus-UNF,Standard,FULL,0,17,17,0
82335,PHT,7741C,PHT 7741C,Spinal Cord Injuries and Prosthetics,[REDACTED],MW | 2:00 PM - 4:00 PM | 39-J. Brooks Brown Hall Room 2047,Main Campus-UNF,Standard,FULL,0,17,17,0
86475,PHT,7777,PHT 7777,&nbsp;Constructivism in Orthopaedic Physical Therapy,[REDACTED],T | 11:00 AM - 12:00 PM | Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,FULL - WAITLIST AVAILABLE,0,15,15,1
84934,PHT,7936,PHT 7936,Advanced Seminar,[REDACTED],F | 1:00 PM - 3:00 PM | 39-J. Brooks Brown Hall Room 1001A,Main Campus-UNF,Standard,FULL,0,34,34,0
83141,PHY,1020,PHY 1020,Discovering How Things Work,[REDACTED],MW | 12:00 PM - 1:15 PM | 39-J. Brooks Brown Hall Room 1009,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,190,190,100
82400,PHY,1024,PHY 1024,Exploring Majoring in Physics,[REDACTED],F | 12:00 PM - 12:50 PM | 4-Skinner-Jones Hall Room 1704,Main Campus-UNF,Standard,OPEN,59,41,100,100
83158,PHY,2048C,PHY 2048C,Calculus-based Physics I,[REDACTED],MW | 9:00 AM - 9:50 AM | 4-Skinner-Jones Hall Room 1705; F | 9:00 AM - 11:50 AM | 59-Biological Sciences Room 2701; MW | 12:00 PM - 1:50 PM | 50-Science &amp; Engineering Room 2016,Main Campus-UNF,Standard,OPEN,1,23,24,20
83159,PHY,2048C,PHY 2048C,Calculus-based Physics I,[REDACTED],MW | 9:00 AM - 9:50 AM | 4-Skinner-Jones Hall Room 1705; F | 9:00 AM - 11:50 AM | 59-Biological Sciences Room 2701; MW | 12:00 PM - 1:50 PM | 50-Science &amp; Engineering Room 2016,Main Campus-UNF,Standard,OPEN,4,26,30,30
83334,PHY,2048C,PHY 2048C,Calc-based Physics I CCEC,[REDACTED],MWF | 9:00 AM - 9:50 AM | 4-Skinner-Jones Hall Room 1704; T | 9:00 AM - 11:50 AM | 50-Science &amp; Engineering Room 2016,Main Campus-UNF,Standard,OPEN,11,13,24,24
83335,PHY,2048C,PHY 2048C,Calc-based Physics I CCEC,[REDACTED],MWF | 9:00 AM - 9:50 AM | 4-Skinner-Jones Hall Room 1704; W | 3:00 PM - 5:50 PM | 50-Science &amp; Engineering Room 2016,Main Campus-UNF,Standard,OPEN,16,8,24,24
83336,PHY,2048C,PHY 2048C,Calc-based Physics I CCEC,[REDACTED],MWF | 9:00 AM - 9:50 AM | 4-Skinner-Jones Hall Room 1704; F | 12:00 PM - 2:50 PM | 50-Science &amp; Engineering Room 2016,Main Campus-UNF,Standard,OPEN,3,21,24,24
84092,PHY,2048C,PHY 2048C,Calc-based Physics I CCEC,[REDACTED],W | 3:00 PM - 5:50 PM | 50-Science &amp; Engineering Room 2118; MW | 6:00 PM - 7:15 PM | 59-Biological Sciences Room 2701,Main Campus-UNF,Standard,OPEN,5,19,24,24
84230,PHY,2048C,PHY 2048C,Calc-based Physics I CCEC,[REDACTED],F | 12:00 PM - 2:50 PM | 50-Science &amp; Engineering Room 2118; MW | 6:00 PM - 7:15 PM | 59-Biological Sciences Room 2701,Main Campus-UNF,Standard,OPEN,7,17,24,24
84247,PHY,2048C,PHY 2048C,Calc-based Physics I CCEC,[REDACTED],T | 9:00 AM - 11:50 AM | 50-Science &amp; Engineering Room 2118; MW | 6:00 PM - 7:15 PM | 59-Biological Sciences Room 2701,Main Campus-UNF,Standard,OPEN,19,5,24,24
84248,PHY,2048C,PHY 2048C,(H) Calculus-based Physics I,[REDACTED],MW | 9:00 AM - 9:50 AM | 4-Skinner-Jones Hall Room 1705; F | 9:00 AM - 11:50 AM | 59-Biological Sciences Room 2701; MW | 12:00 PM - 1:50 PM | 50-Science &amp; Engineering Room 2016,Main Campus-UNF,Standard,OPEN,2,4,6,10
85547,PHY,2048C,PHY 2048C,Calc-based Physics I CCEC,[REDACTED],MWF | 9:00 AM - 9:50 AM | 4-Skinner-Jones Hall Room 1704; M | 3:00 PM - 5:50 PM | 50-Science &amp; Engineering Room 2016,Main Campus-UNF,Standard,OPEN,19,5,24,24
85548,PHY,2048C,PHY 2048C,Calc-based Physics I CCEC,[REDACTED],M | 3:00 PM - 5:50 PM | 50-Science &amp; Engineering Room 2118; MW | 6:00 PM - 7:15 PM | 59-Biological Sciences Room 2701,Main Campus-UNF,Standard,OPEN,14,10,24,24
82006,PHY,2049,PHY 2049,Calculus-based Physics II,[REDACTED],TR | 6:00 PM - 7:15 PM | 59-Biological Sciences Room 2701,Main Campus-UNF,Standard,OPEN,22,28,50,50
83361,PHY,2049,PHY 2049,Calc-Based Physics II CCEC,[REDACTED],TR | 6:00 PM - 7:15 PM | 50-Science &amp; Engineering Room 1102,Main Campus-UNF,Standard,OPEN,30,50,80,40
84245,PHY,2049,PHY 2049,Calc-Based Physics II CCEC,[REDACTED],MWF | 8:00 AM - 8:50 AM | 50-Science &amp; Engineering Room 1102,Main Campus-UNF,Standard,OPEN,3,78,81,40
85523,PHY,2049,PHY 2049,(H) Calculus-Based Physics II,[REDACTED],TR | 6:00 PM - 7:15 PM | 59-Biological Sciences Room 2701,Main Campus-UNF,Standard,OPEN,18,2,20,20
82071,PHY,2049L,PHY 2049L,Calculus-based Physics II Lab,[REDACTED],M | 9:00 AM - 11:50 AM | 50-Science &amp; Engineering Room 2014,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,26,26,24
82429,PHY,2049L,PHY 2049L,Calculus-based Physics II Lab,[REDACTED],M | 3:00 PM - 5:50 PM | 50-Science &amp; Engineering Room 2014,Main Campus-UNF,Standard,OPEN,14,10,24,24
82494,PHY,2049L,PHY 2049L,Calculus-based Physics II Lab,[REDACTED],T | 9:00 AM - 11:50 AM | 50-Science &amp; Engineering Room 2014,Main Campus-UNF,Standard,OPEN,10,14,24,24
82534,PHY,2049L,PHY 2049L,Calculus-based Physics II Lab,[REDACTED],T | 9:00 AM - 11:50 AM | 50-Science &amp; Engineering Room 2116,Main Campus-UNF,Standard,OPEN,21,3,24,24
82535,PHY,2049L,PHY 2049L,Calculus-based Physics II Lab,[REDACTED],W | 9:00 AM - 11:50 AM | 50-Science &amp; Engineering Room 2014,Main Campus-UNF,Standard,OPEN,1,23,24,24
84004,PHY,2049L,PHY 2049L,Calculus-based Physics II Lab,[REDACTED],W | 3:00 PM - 5:50 PM | 50-Science &amp; Engineering Room 2014,Main Campus-UNF,Standard,OPEN,2,23,25,24
84249,PHY,2049L,PHY 2049L,Calculus-based Physics II Lab,[REDACTED],R | 9:00 AM - 11:50 AM | 50-Science &amp; Engineering Room 2014,Main Campus-UNF,Standard,OPEN,14,10,24,24
84832,PHY,2049L,PHY 2049L,Calculus-based Physics II Lab,[REDACTED],F | 12:00 PM - 2:50 PM | 50-Science &amp; Engineering Room 2014,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
85549,PHY,2049L,PHY 2049L,Calculus-based Physics II Lab,[REDACTED],F | 12:00 PM - 2:50 PM | 50-Science &amp; Engineering Room 2116,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83892,PHY,2053C,PHY 2053C,Algebra-based Physics I,[REDACTED],MW | 9:00 AM - 9:50 AM | 59-Biological Sciences Room 1701; MW | 10:00 AM - 11:50 AM | 50-Science &amp; Engineering Room 2016,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,27,26,24
83893,PHY,2053C,PHY 2053C,Algebra-based Physics I,[REDACTED],MW | 9:00 AM - 9:50 AM | 59-Biological Sciences Room 1701; MW | 10:00 AM - 11:50 AM | 50-Science &amp; Engineering Room 2016,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,26,26,24
83894,PHY,2053C,PHY 2053C,Algebra-based Physics I,[REDACTED],MW | 9:00 AM - 9:50 AM | 59-Biological Sciences Room 1701; TR | 12:15 PM - 2:05 PM | 50-Science &amp; Engineering Room 2016,Main Campus-UNF,Standard,OPEN,1,25,26,24
83895,PHY,2053C,PHY 2053C,Algebra-based Physics I,[REDACTED],MW | 9:00 AM - 9:50 AM | 59-Biological Sciences Room 1701; TR | 12:15 PM - 2:05 PM | 50-Science &amp; Engineering Room 2118,Main Campus-UNF,Standard,OPEN,1,25,26,24
83896,PHY,2053C,PHY 2053C,Algebra-based Physics I,[REDACTED],MW | 9:00 AM - 9:50 AM | 59-Biological Sciences Room 1701; TR | 3:05 PM - 4:55 PM | 50-Science &amp; Engineering Room 2016,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,26,26,24
84016,PHY,2053C,PHY 2053C,Algebra-based Physics I,[REDACTED],MW | 9:00 AM - 9:50 AM | 59-Biological Sciences Room 1701; TR | 3:05 PM - 4:55 PM | 50-Science &amp; Engineering Room 2118,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,26,26,24
84017,PHY,2053C,PHY 2053C,Algebra-based Phys I CCEC,[REDACTED],MWF | 8:00 AM - 8:50 AM | 59-Biological Sciences Room 2701; F | 9:00 AM - 11:50 AM | 50-Science &amp; Engineering Room 2016,Main Campus-UNF,Standard,OPEN,2,28,30,30
84937,PHY,2053C,PHY 2053C,Algebra-based Phys I CCEC,[REDACTED],MWF | 8:00 AM - 8:50 AM | 59-Biological Sciences Room 2701; R | 9:00 AM - 11:50 AM | 50-Science &amp; Engineering Room 2016,Main Campus-UNF,Standard,OPEN,4,26,30,30
86240,PHY,2053C,PHY 2053C,Algebra-based Physics I,[REDACTED],MW | 9:00 AM - 9:50 AM | 59-Biological Sciences Room 1701; TR | 5:00 PM - 6:50 PM | 50-Science &amp; Engineering Room 2116,Main Campus-UNF,Standard,OPEN,11,19,30,30
83912,PHY,2054C,PHY 2054C,Algebra-based Physics II,[REDACTED],MW | 9:00 AM - 9:50 AM | 59-Biological Sciences Room 2701; MW | 12:00 PM - 1:50 PM | 50-Science &amp; Engineering Room 2014,Main Campus-UNF,Standard,OPEN,8,22,30,24
