CRN,Subject,Course Number,Course,Title,Instructor,Meeting Times,Campus,Instructional Method,Status,Seats Available,Enrollment,Maximum Enrollment,Waitlist Available
86031,MVS,3640,MVS 3640,Violin and Viola Pedagogy,[REDACTED],TR | 4:30 PM - 5:45 PM | 45-Fine Arts Center Room 2405,Main Campus-UNF,Standard,OPEN,7,3,10,10
83807,MVS,4346,MVS 4346,Applied Guitar,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
85638,MVS,4441,MVS 4441,Applied Violin IV,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,2,5,5
85639,MVS,4441,MVS 4441,Applied Violin IV,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
85642,MVS,4442,MVS 4442,Applied Viola IV,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
83570,MVS,4443,MVS 4443,Applied Violoncello IV,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,4,5,5
83808,MVS,4544,MVS 4544,Cello Orchestra Repertory,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,6,4,10,10
86369,MVS,6452,MVS 6452,Applied Viola,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
84654,MVS,6453,MVS 6453,Applied Cello,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,2,5,5
84660,MVS,6553,MVS 6553,Cello Orchestra Repertory,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
86485,MVS,6654,MVS 6654,Advanced Cello and Bass Pedagogy,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,2,5,5
86516,MVS,6976,MVS 6976,Graduate String Recital,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
82503,MVV,1311,MVV 1311,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,9,1,10,10
82737,MVV,1311,MVV 1311,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,8,2,10,10
83809,MVV,1311,MVV 1311,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,2,3,5,5
84518,MVV,1311,MVV 1311,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,6,7,5
82473,MVV,2321,MVV 2321,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,9,1,10,10
82520,MVV,2321,MVV 2321,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,9,1,10,10
82738,MVV,2321,MVV 2321,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,9,1,10,10
84894,MVV,2321,MVV 2321,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,5,5,5
85643,MVV,2321,MVV 2321,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,9,1,10,10
84519,MVV,3331,MVV 3331,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,8,2,10,10
84520,MVV,3331,MVV 3331,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,6,4,10,10
84895,MVV,3331,MVV 3331,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,2,5,5
86033,MVV,3331,MVV 3331,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,-1,4,3,2
82521,MVV,4341,MVV 4341,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,6,4,10,10
82739,MVV,4341,MVV 4341,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,6,4,10,10
83354,MVV,4341,MVV 4341,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,5,5,10,10
85647,MVV,4341,MVV 4341,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,8,2,10,10
85650,MVV,4341,MVV 4341,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,9,1,10,10
85918,MVV,4640,MVV 4640,Vocal Pedagogy,[REDACTED],MW | 5:00 PM - 6:30 PM | 45-Fine Arts Center Room 1200,Main Campus-UNF,Standard,OPEN,13,12,25,25
85651,MVV,4971,MVV 4971,Senior Voice Recital,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,7,3,10,10
84521,MVV,6451,MVV 6451,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
85652,MVV,6451,MVV 6451,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
85653,MVV,6451,MVV 6451,Applied Voice,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
85656,MVV,6651,MVV 6651,Vocal Pedagogy,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,2,5,5
86453,MVV,6976,MVV 6976,Graduate Voice Recital,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
82890,MVW,1211,MVW 1211,Secondary Flute I,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
82891,MVW,1311,MVW 1311,Applied Flute I,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,6,6,5
84522,MVW,1312,MVW 1312,Applied Oboe I,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,2,5,5
83811,MVW,1313,MVW 1313,Applied Clarinet I,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,2,5,5
84523,MVW,1314,MVW 1314,Applied Bassoon I,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,2,5,5
86109,MVW,1315,MVW 1315,Applied Saxophone,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,2,3,5,5
83583,MVW,2221,MVW 2221,Secondary Flute II,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
83812,MVW,2223,MVW 2223,Secondary Clarinet II,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,1,4,4
82522,MVW,2321,MVW 2321,Applied Flute II,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,5,5,5
86065,MVW,2322,MVW 2322,Applied Oboe II,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
84524,MVW,2323,MVW 2323,Applied Clarinet II,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
83813,MVW,2325,MVW 2325,Applied Saxophone,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,2,5,5
84525,MVW,3231,MVW 3231,Secondary Flute III,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
86467,MVW,3233,MVW 3233,Secondary Clarinet III,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,2,5,5
86523,MVW,3332,MVW 3332,Applied Oboe III,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,1,2,2
82659,MVW,3333,MVW 3333,Applied Clarinet III,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
83815,MVW,4243,MVW 4243,Secondary Clarinet IV,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
83571,MVW,4341,MVW 4341,Applied Flute IV,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
83572,MVW,4344,MVW 4344,Applied Bassoon,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
82682,MVW,4345,MVW 4345,Applied Saxophone,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,2,3,5,5
83621,MVW,4640,MVW 4640,Woodwind Pedagogy,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,2,5,5
86524,MVW,4640,MVW 4640,Woodwind Pedagogy,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
86497,MVW,6455,MVW 6455,Applied Saxophone,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,5
83651,NGR,5003C,NGR 5003C,Health Assessment and Diagnostics,[REDACTED],W | 9:00 AM - 11:40 AM | Off Main Campus Room OFF-MC; W | 1:00 PM - 3:00 PM | Off Main Campus Room OFF-MC; Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Independent,OPEN,3,5,8,0
85952,NGR,5003C,NGR 5003C,Health Assessment and Diagnostics,[REDACTED],W | 9:00 AM - 11:40 AM | Off Main Campus Room OFF-MC; W | 1:00 PM - 3:00 PM | Off Main Campus Room OFF-MC; Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Independent,FULL,0,9,9,0
86119,NGR,5003C,NGR 5003C,Health Assessment and Diagnostics,[REDACTED],W | 9:00 AM - 11:40 AM | Off Main Campus Room OFF-MC; W | 1:00 PM - 3:00 PM | Off Main Campus Room OFF-MC; Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Independent,OPEN,2,7,9,0
86130,NGR,5003C,NGR 5003C,Health Assessment and Diagnostics,[REDACTED],W | 1:00 PM - 3:40 PM | Off Main Campus Room OFF-MC; W | 4:00 PM - 6:00 PM | Off Main Campus Room OFF-MC; Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Independent,FULL,0,8,8,0
86131,NGR,5003C,NGR 5003C,Health Assessment and Diagnostics,[REDACTED],W | 1:00 PM - 3:40 PM | Off Main Campus Room OFF-MC; W | 4:00 PM - 6:00 PM | Off Main Campus Room OFF-MC; Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Independent,OPEN,1,7,8,0
86132,NGR,5003C,NGR 5003C,Health Assessment and Diagnostics,[REDACTED],W | 1:00 PM - 3:40 PM | Off Main Campus Room OFF-MC; W | 4:00 PM - 6:00 PM | Off Main Campus Room OFF-MC; Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Independent,OPEN,3,6,9,0
82636,NGR,5141,NGR 5141,Advanced Pathophysiology,[REDACTED],Online,Distance Learning,Online (DL),OPEN,3,22,25,0
86010,NGR,5141,NGR 5141,Advanced Pathophysiology,[REDACTED],Online,Distance Learning,Online (DL),OPEN,6,19,25,0
83233,NGR,5172,NGR 5172,Pharmacotherapeutic(FNP/PMHNP),[REDACTED],Online,Distance Learning,Online (DL),OPEN,3,22,25,0
83681,NGR,5172,NGR 5172,Pharmacotherapeutics (NAP),[REDACTED],R | 12:15 PM - 4:00 PM | 39A-J. Brooks Brown Hall Addit Room 1028,Main Campus-UNF,Standard,OPEN,1,34,35,5
86011,NGR,5172,NGR 5172,Pharmacotherapeutic(FNP/PMHNP),[REDACTED],Online,Distance Learning,Online (DL),OPEN,9,16,25,0
84369,NGR,6192,NGR 6192,Promoting Innovation in Nursing Practice,[REDACTED],Online,Distance Learning,Online (DL),OPEN,11,14,25,0
83680,NGR,6400,NGR 6400,Chemistry and Physics of Anesthesiology Nursing I,[REDACTED],R | 9:25 AM - 11:30 AM | 39A-J. Brooks Brown Hall Addit Room 1028,Main Campus-UNF,Standard,OPEN,2,34,36,5
82280,NGR,6405,NGR 6405,Advanced Bioscience for Anesthesiology Nursing II,[REDACTED],F | 9:00 AM - 12:15 PM | 39A-J. Brooks Brown Hall Addit Room 1030,Main Campus-UNF,Standard,OPEN,2,29,31,5
82278,NGR,6421,NGR 6421,Principles of Anesthesiology Nursing I,[REDACTED],F | 8:00 AM - 10:50 AM | 39A-J. Brooks Brown Hall Addit Room 1028,Main Campus-UNF,Standard,OPEN,1,34,35,5
82281,NGR,6431L,NGR 6431L,Anesthesiology Nursing Practicum I,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL - WAITLIST AVAILABLE,0,7,7,5
82282,NGR,6431L,NGR 6431L,Anesthesiology Nursing Practicum I,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL - WAITLIST AVAILABLE,0,7,7,9
82407,NGR,6431L,NGR 6431L,Anesthesiology Nursing Practicum I,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL - WAITLIST AVAILABLE,0,7,7,9
84187,NGR,6431L,NGR 6431L,Anesthesiology Nursing Practicum I,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL - WAITLIST AVAILABLE,0,7,7,9
86012,NGR,6431L,NGR 6431L,Anesthesiology Nursing Practicum I,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,1,6,7,0
82283,NGR,6434L,NGR 6434L,Anesthesiology Nursing Practicum IV,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL,0,8,8,0
82284,NGR,6434L,NGR 6434L,Anesthesiology Nursing Practicum IV,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL,0,8,8,0
82554,NGR,6434L,NGR 6434L,Anesthesiology Nursing Practicum IV,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,1,7,8,0
84402,NGR,6434L,NGR 6434L,Anesthesiology Nursing Practicum IV,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,1,6,7,0
83679,NGR,6460,NGR 6460,Pharmacology of Anesthesiology Nursing I,[REDACTED],R | 8:00 AM - 9:15 AM | 39A-J. Brooks Brown Hall Addit Room 1028,Main Campus-UNF,Standard,OPEN,1,34,35,5
82279,NGR,6491,NGR 6491,Advanced Anesthesiology Nursing Seminar,[REDACTED],F | 1:00 PM - 6:00 PM | 39A-J. Brooks Brown Hall Addit Room 1030,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,10
83404,NGR,6492,NGR 6492,Professional Aspects of Anesthesiology Nursing,[REDACTED],F | 11:00 AM - 1:50 PM | 39A-J. Brooks Brown Hall Addit Room 1028,Main Campus-UNF,Standard,OPEN,1,34,35,10
83370,NGR,6493,NGR 6493,Technology in Anesthesiology Nursing,[REDACTED],F | 2:00 PM - 5:50 PM | 39A-J. Brooks Brown Hall Addit Room 1028,Main Campus-UNF,Standard,OPEN,1,34,35,0
83476,NGR,6533,NGR 6533,Advanced Practice in Mental Health Nursing II: Diagnostic Reasoning and Management of Adults,[REDACTED],Online,Distance Learning,Online (DL),OPEN,3,6,9,0
85954,NGR,6533L,NGR 6533L,Advanced Practice in Mental Health Nursing Clinical Experience II: Adults,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Online (DL),FULL,0,6,6,0
86194,NGR,6536L,NGR 6536L,Advanced Practice in Mental Health Nursing Clinical Experience V: Practicum,[REDACTED],Off Main Campus,Off-Campus: Internships,Independent,FULL,0,1,1,0
82152,NGR,6603C,NGR 6603C,Diagnosis and Management of Chronic Conditions of Adults and Children in Primary Care,[REDACTED],R | 2:00 PM - 5:40 PM | 39A-J. Brooks Brown Hall Addit Room 1034; Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL,0,7,7,0
83342,NGR,6603C,NGR 6603C,Diagnosis and Management of Chronic Conditions of Adults and Children in Primary Care,[REDACTED],R | 2:00 PM - 5:40 PM | 39A-J. Brooks Brown Hall Addit Room 1034; Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL,0,7,7,0
83343,NGR,6603C,NGR 6603C,Diagnosis and Management of Chronic Conditions of Adults and Children in Primary Care,[REDACTED],R | 2:00 PM - 5:40 PM | 39A-J. Brooks Brown Hall Addit Room 1034; Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL,0,7,7,0
85953,NGR,6603C,NGR 6603C,Diagnosis and Management of Chronic Conditions of Adults and Children in Primary Care,[REDACTED],R | 2:00 PM - 5:40 PM | 39A-J. Brooks Brown Hall Addit Room 1034; Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,3,4,7,0
84368,NGR,6662,NGR 6662,Equitable Management of Diverse Populations,[REDACTED],Online,Distance Learning,Online (DL),OPEN,11,15,26,0
82719,NGR,6673,NGR 6673,Principles of Epidemiology for Advanced Practice,[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,30,31,0
84371,NGR,6721C,NGR 6721C,Human Resource Management and Development,[REDACTED],Online; Off Main Campus Room OFF-MC,Distance Learning,Online (DL),OPEN,4,20,24,0
85290,NGR,6726,NGR 6726,Quality Mgt for ANP (DNPO),[REDACTED],Online,Online Program,Online (DL),OPEN,2,8,10,0
85118,NGR,6735C,NGR 6735C,Residency and Seminar in Nursing Management and Leadership,[REDACTED],Online; Off Main Campus Room OFF-MC,Distance Learning,Independent,OPEN,2,7,9,0
82744,NGR,6740,NGR 6740,Role Dev Adv Prac (FNP/PMHNP),[REDACTED],Online,Distance Learning,Online (DL),OPEN,4,21,25,0
83613,NGR,6740,NGR 6740,Role Dev in Adv Prac Nsg(DNPO),[REDACTED],Online,Online Program,Online (DL),OPEN,4,11,15,0
86013,NGR,6740,NGR 6740,Role Dev Adv Prac (FNP/PMHNP),[REDACTED],Online,Distance Learning,Online (DL),OPEN,7,18,25,0
85567,NGR,6991,NGR 6991,Exp: Nur Leadership/Org Behavi,[REDACTED],Online,Distance Learning,Online (DL),OPEN,2,17,19,0
85474,NGR,7154,NGR 7154,Advanced Bioscience,[REDACTED],Online,Online Program,Online (DL),OPEN,1,4,5,0
82555,NGR,7179,NGR 7179,Advanced Pharmacological Management,[REDACTED],Online,Distance Learning,Online (DL),FULL,0,11,11,0
83152,NGR,7767,NGR 7767,Practice Mgmt (FNP/PMHNP),[REDACTED],Online,Distance Learning,Online (DL),FULL,0,30,30,0
83501,NGR,7767,NGR 7767,Practice Management (DNPO),[REDACTED],Online,Online Program,Online (DL),OPEN,6,10,16,0
85556,NGR,7843,NGR 7843,Stat Interp for Adv Prac (DCN),[REDACTED],Online,Distance Learning,Online (DL),OPEN,7,8,15,5
82666,NGR,7850,NGR 7850,Evidence Based Pract I (DNPO),[REDACTED],Online,Online Program,Online (DL),OPEN,1,4,5,0
85116,NGR,7850,NGR 7850,Evidence Based Pract I (DNPO),[REDACTED],Online,Online Program,Online (DL),OPEN,2,7,9,0
82668,NGR,7851,NGR 7851,Evidence Based Prac II (DNPO),[REDACTED],Online,Online Program,Online (DL),FULL,0,5,5,0
82776,NGR,7851,NGR 7851,Evidence Based Prac II (NAP),[REDACTED],Online,Distance Learning,Online (DL),OPEN,2,29,31,0
82667,NGR,7946,NGR 7946,Residency in ANP (FNP),[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,2,5,7,0
82669,NGR,7946,NGR 7946,Residency in ANP (FNP),[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,2,5,7,0
82700,NGR,7946,NGR 7946,Residency in ANP (FNP),[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,1,5,6,0
82720,NGR,7946,NGR 7946,Residency in ANP (FNP),[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL,0,8,8,0
82733,NGR,7946,NGR 7946,Residency in ANP (DNPO),[REDACTED],Off Main Campus Room OFF-MC,Online Program,Online (DL),OPEN,2,9,11,0
83788,NGR,7946,NGR 7946,Residency in ANP (FNP),[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL,0,2,2,0
83789,NGR,7946,NGR 7946,Residency in ANP (NAP),[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL,0,8,8,0
84193,NGR,7946,NGR 7946,Residency in ANP (NAP),[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL,0,8,8,0
85115,NGR,7946,NGR 7946,Residency in ANP (NAP),[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL,0,8,8,0
83154,NGR,7974,NGR 7974,Doctoral Project (NAP),[REDACTED],Online,Distance Learning,Online (DL),FULL,0,24,24,0
83741,NGR,7974,NGR 7974,Doctoral Project (DNPO),[REDACTED],Online,Online Program,Online (DL),OPEN,2,7,9,0
84044,NGR,7974,NGR 7974,Doctoral Project (FNP),[REDACTED],Online,Distance Learning,Online (DL),FULL,0,23,23,0
86254,NGR,7974,NGR 7974,Doctoral Project (PMHNP),[REDACTED],Online,Distance Learning,Independent,FULL,0,1,1,0
86310,NGR,7974,NGR 7974,Doctoral Project,[REDACTED],Online,Online Program,Independent,FULL,0,1,1,0
83378,NUR,1010,NUR 1010,Intro to Nursing (BSN-FAN),[REDACTED],W | 12:00 PM - 2:45 PM | 15-John E. Mathews Room 1304,Main Campus-UNF,Standard,OPEN,4,63,67,0
84354,NUR,3028,NUR 3028,Foundations of Nursing Practice,[REDACTED],M | 8:00 AM - 10:45 AM | 39A-J. Brooks Brown Hall Addit Room 1030,Main Campus-UNF,Standard,OPEN,2,37,39,0
84355,NUR,3028,NUR 3028,Foundations of Nursing Practice,[REDACTED],M | 8:00 AM - 10:45 AM | 39A-J. Brooks Brown Hall Addit Room 1034,Main Campus-UNF,Standard,OPEN,3,36,39,0
84356,NUR,3028,NUR 3028,Foundations of Nursing Practice,[REDACTED],M | 12:00 PM - 2:45 PM | 39-J. Brooks Brown Hall Room 2006,Main Campus-UNF,Standard,OPEN,2,37,39,0
84357,NUR,3028L,NUR 3028L,Foundations of Nursing Practice Lab,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,3,17,20,0
84358,NUR,3028L,NUR 3028L,Foundations of Nursing Practice Lab,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,4,16,20,0
84744,NUR,3028L,NUR 3028L,Foundations of Nursing Practice Lab,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,3,17,20,0
84745,NUR,3028L,NUR 3028L,Foundations of Nursing Practice Lab,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,5,15,20,0
85120,NUR,3028L,NUR 3028L,Foundations of Nursing Practice Lab,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,1,19,20,0
85121,NUR,3028L,NUR 3028L,Foundations of Nursing Practice Lab,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,2,18,20,0
84349,NUR,3065,NUR 3065,"Health Assessment, Wellness, and Health Promotion Across the Lifespan",[REDACTED],W | 8:00 AM - 10:45 AM | 39A-J. Brooks Brown Hall Addit Room 1030,Main Campus-UNF,Standard,OPEN,2,37,39,0
84350,NUR,3065,NUR 3065,"Health Assessment, Wellness, and Health Promotion Across the Lifespan",[REDACTED],W | 8:00 AM - 10:45 AM | 39A-J. Brooks Brown Hall Addit Room 1034,Main Campus-UNF,Standard,OPEN,2,37,39,0
84351,NUR,3065,NUR 3065,"Health Assessment, Wellness, and Health Promotion Across the Lifespan",[REDACTED],W | 12:00 PM - 2:45 PM | 39-J. Brooks Brown Hall Room 2006,Main Campus-UNF,Standard,OPEN,3,36,39,0
84374,NUR,3065,NUR 3065,Health Assess Wellness(RN-BSN),[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,6,7,0
84352,NUR,3065L,NUR 3065L,"Health Assessment, Wellness, and Health Promotion Across the Lifespan Lab",[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,3,17,20,0
84353,NUR,3065L,NUR 3065L,"Health Assessment, Wellness, and Health Promotion Across the Lifespan Lab",[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,3,17,20,0
84746,NUR,3065L,NUR 3065L,"Health Assessment, Wellness, and Health Promotion Across the Lifespan Lab",[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,5,15,20,0
84747,NUR,3065L,NUR 3065L,"Health Assessment, Wellness, and Health Promotion Across the Lifespan Lab",[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,2,18,20,0
85122,NUR,3065L,NUR 3065L,"Health Assessment, Wellness, and Health Promotion Across the Lifespan Lab",[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,2,18,20,0
85123,NUR,3065L,NUR 3065L,"Health Assessment, Wellness, and Health Promotion Across the Lifespan Lab",[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,1,19,20,0
82670,NUR,3082,NUR 3082,Persp in Chronicity (RN-BSN),[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,23,24,0
84152,NUR,3082L,NUR 3082L,Persp in Chroncty:Prac(RN-BSN),[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,24,25,0
84364,NUR,3090L,NUR 3090L,Integrated Simulation Lab I,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,1,19,20,0
84365,NUR,3090L,NUR 3090L,Integrated Simulation Lab I,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,2,18,20,0
84366,NUR,3090L,NUR 3090L,Integrated Simulation Lab I,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,3,17,20,0
85124,NUR,3090L,NUR 3090L,Integrated Simulation Lab I,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,3,17,20,0
85125,NUR,3090L,NUR 3090L,Integrated Simulation Lab I,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,3,17,20,0
85126,NUR,3090L,NUR 3090L,Integrated Simulation Lab I,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,5,15,20,0
85127,NUR,3091L,NUR 3091L,Integrated Simulation Lab II,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,3,16,19,0
85128,NUR,3091L,NUR 3091L,Integrated Simulation Lab II,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,2,17,19,0
85129,NUR,3091L,NUR 3091L,Integrated Simulation Lab II,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,2,17,19,0
85130,NUR,3091L,NUR 3091L,Integrated Simulation Lab II,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,5,14,19,0
85131,NUR,3091L,NUR 3091L,Integrated Simulation Lab II,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,3,15,18,0
85132,NUR,3091L,NUR 3091L,Integrated Simulation Lab II,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,2,16,18,0
85133,NUR,3096L,NUR 3096L,Integrated Simulation Lab III,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,2,19,21,0
85134,NUR,3096L,NUR 3096L,Integrated Simulation Lab III,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,6,14,20,0
85135,NUR,3096L,NUR 3096L,Integrated Simulation Lab III,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,1,19,20,0
85136,NUR,3096L,NUR 3096L,Integrated Simulation Lab III,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,4,16,20,0
85137,NUR,3096L,NUR 3096L,Integrated Simulation Lab III,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,5,15,20,0
85138,NUR,3096L,NUR 3096L,Integrated Simulation Lab III,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Standard,OPEN,4,16,20,0
84359,NUR,3118L,NUR 3118L,Foundations of Nursing Practice Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,7,32,39,0
